experiment_id,participant_id,is_choice_trial,is_attention_check,rt,response,correct_key,correct,trial_number,block_index,old_trial,memorability_bin,encoding_trial,delay,old_side,old_value,left_is_old,right_is_old,repeat_source_was_chosen,old_chosen,left_image_name,left_image_path,left_memorability,left_value,right_image_name,right_image_path,right_memorability,right_value,chosen_side,chosen_image_name,chosen_image_path,chosen_value,reward,response_key,choice_missed,optimal_old_choice,optimal_choice,final_bonus,enc_type,shared_value,chosen_mem_bin,ret_type,left_mem_bin,right_mem_bin,left_is_high,h_value,l_value,delay_h,delay_l,source_hh_trial_number,source_ll_trial_number,hh_source_chosen,ll_source_chosen,value1_source_trial_number,value0_source_trial_number,delay_value1,delay_value0,left_is_value1,value1_source_chosen,value0_source_chosen,is_recognition_trial,recognition_correct,is_value_test_trial,old_image_name,old_image_path,value_test_response,value_test_missed,value_test_correct
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,829.0,k,,,198.0,2.0,0.0,low,,,,,False,False,,,crowbar_07n.jpg,../../stimuli/images/crowbar_07n.jpg,0.564103,1.0,horn_11s.jpg,../../stimuli/images/horn_11s.jpg,0.547619,1.0,right,,,1.0,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,762.0,k,,,199.0,2.0,1.0,high,187.0,12.0,right,0.0,False,True,True,,stained_glass_11s.jpg,../../stimuli/images/stained_glass_11s.jpg,0.925,0.0,torso_05s.jpg,../../stimuli/images/torso_05s.jpg,1.0,0.0,right,,,,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,499.0,j,,,199.0,2.0,1.0,high,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,torso_05s.jpg,../../stimuli/images/torso_05s.jpg,0.0,0.0,1.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,859.0,j,,,200.0,2.0,0.0,low,,,,,False,False,,,sombrero_02s.jpg,../../stimuli/images/sombrero_02s.jpg,0.589744,0.0,paper_01b.jpg,../../stimuli/images/paper_01b.jpg,0.461538,0.0,left,,,0.0,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,284.0,k,,,201.0,2.0,1.0,mid,193.0,8.0,left,0.0,True,False,True,,tumbleweed_05s.jpg,../../stimuli/images/tumbleweed_05s.jpg,0.794872,0.0,stethoscope_11s.jpg,../../stimuli/images/stethoscope_11s.jpg,0.8,0.0,right,,,,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,816.0,j,,,201.0,2.0,1.0,mid,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,tumbleweed_05s.jpg,../../stimuli/images/tumbleweed_05s.jpg,0.0,0.0,1.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,33.0,j,,,202.0,2.0,1.0,low,188.0,14.0,left,1.0,True,False,True,,groundhog_12n.jpg,../../stimuli/images/groundhog_12n.jpg,0.526316,1.0,aircraft_carrier_09s.jpg,../../stimuli/images/aircraft_carrier_09s.jpg,0.536585,0.0,left,,,,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1125.0,j,,,202.0,2.0,1.0,low,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,groundhog_12n.jpg,../../stimuli/images/groundhog_12n.jpg,0.0,0.0,0.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,119.0,k,,,203.0,2.0,0.0,mid,,,,,False,False,,,smoothie_08s.jpg,../../stimuli/images/smoothie_08s.jpg,0.789474,1.0,licorice_08s.jpg,../../stimuli/images/licorice_08s.jpg,0.794872,1.0,right,,,1.0,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,797.0,j,,,204.0,2.0,0.0,mid,,,,,False,False,,,kaleidoscope_11s.jpg,../../stimuli/images/kaleidoscope_11s.jpg,0.794872,0.0,ladle_11s.jpg,../../stimuli/images/ladle_11s.jpg,0.794872,0.0,left,,,0.0,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,819.0,k,,,205.0,2.0,0.0,high,,,,,False,False,,,cocktail_01b.jpg,../../stimuli/images/cocktail_01b.jpg,0.923077,0.0,license_plate_03s.jpg,../../stimuli/images/license_plate_03s.jpg,0.97561,0.0,right,,,0.0,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,406.0,k,,,206.0,2.0,1.0,low,192.0,14.0,right,0.0,False,True,True,,pheasant_06s.jpg,../../stimuli/images/pheasant_06s.jpg,0.487805,1.0,doily_06s.jpg,../../stimuli/images/doily_06s.jpg,0.55,0.0,right,,,,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,,,,,206.0,2.0,1.0,low,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,doily_06s.jpg,../../stimuli/images/doily_06s.jpg,,1.0,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,,,,,207.0,2.0,0.0,low,,,,,False,False,,,leg_04s.jpg,../../stimuli/images/leg_04s.jpg,0.641026,1.0,oven_13s.jpg,../../stimuli/images/oven_13s.jpg,0.585366,1.0,,,,1.0,,,True,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1516.0,j,,,208.0,2.0,1.0,low,196.0,12.0,left,1.0,True,False,True,,amplifier_11s.jpg,../../stimuli/images/amplifier_11s.jpg,0.55,1.0,crystal_ball_08s.jpg,../../stimuli/images/crystal_ball_08s.jpg,0.55,1.0,left,,,,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,606.0,j,,,208.0,2.0,1.0,low,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,amplifier_11s.jpg,../../stimuli/images/amplifier_11s.jpg,0.0,0.0,0.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,900.0,j,,,209.0,2.0,0.0,high,,,,,False,False,,,raspberry_07s.jpg,../../stimuli/images/raspberry_07s.jpg,0.95,1.0,microwave_08s.jpg,../../stimuli/images/microwave_08s.jpg,0.902439,1.0,left,,,1.0,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1119.0,j,,,210.0,2.0,0.0,mid,,,,,False,False,,,razor_03s.jpg,../../stimuli/images/razor_03s.jpg,0.794872,1.0,chin_09s.jpg,../../stimuli/images/chin_09s.jpg,0.794872,1.0,left,,,1.0,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1932.0,k,,,211.0,3.0,1.0,mid,203.0,8.0,left,1.0,True,False,True,,licorice_08s.jpg,../../stimuli/images/licorice_08s.jpg,0.794872,1.0,pie_15s.jpg,../../stimuli/images/pie_15s.jpg,0.794872,0.0,right,,,,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,919.0,j,,,211.0,3.0,1.0,mid,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,licorice_08s.jpg,../../stimuli/images/licorice_08s.jpg,0.0,0.0,0.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1059.0,j,,,212.0,3.0,0.0,high,,,,,False,False,,,whisk_07s.jpg,../../stimuli/images/whisk_07s.jpg,0.95,0.0,rack1_07s.jpg,../../stimuli/images/rack1_07s.jpg,0.975,0.0,left,,,0.0,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,671.0,j,,,213.0,3.0,1.0,low,198.0,15.0,left,1.0,True,False,True,,horn_11s.jpg,../../stimuli/images/horn_11s.jpg,0.547619,1.0,vulture_02s.jpg,../../stimuli/images/vulture_02s.jpg,0.487179,1.0,left,,,,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,404.0,k,,,213.0,3.0,1.0,low,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,horn_11s.jpg,../../stimuli/images/horn_11s.jpg,1.0,0.0,1.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1011.0,j,,,214.0,3.0,0.0,high,,,,,False,False,,,chickpea_06s.jpg,../../stimuli/images/chickpea_06s.jpg,0.952381,1.0,visor_08s.jpg,../../stimuli/images/visor_08s.jpg,0.97561,1.0,left,,,1.0,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,697.0,j,,,215.0,3.0,1.0,low,200.0,15.0,right,0.0,False,True,True,,top_hat_04s.jpg,../../stimuli/images/top_hat_04s.jpg,0.6,0.0,sombrero_02s.jpg,../../stimuli/images/sombrero_02s.jpg,0.589744,0.0,left,,,,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1355.0,j,,,215.0,3.0,1.0,low,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,sombrero_02s.jpg,../../stimuli/images/sombrero_02s.jpg,0.0,0.0,1.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1834.0,j,,,216.0,3.0,1.0,low,207.0,9.0,left,1.0,True,False,True,,oven_13s.jpg,../../stimuli/images/oven_13s.jpg,0.585366,1.0,candlestick_10s.jpg,../../stimuli/images/candlestick_10s.jpg,0.525,1.0,left,,,,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1114.0,k,,,216.0,3.0,1.0,low,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,oven_13s.jpg,../../stimuli/images/oven_13s.jpg,1.0,0.0,1.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1121.0,j,,,217.0,3.0,1.0,mid,204.0,13.0,left,0.0,True,False,True,,kaleidoscope_11s.jpg,../../stimuli/images/kaleidoscope_11s.jpg,0.794872,0.0,flipper_10s.jpg,../../stimuli/images/flipper_10s.jpg,0.794872,0.0,left,,,,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1294.0,k,,,217.0,3.0,1.0,mid,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,kaleidoscope_11s.jpg,../../stimuli/images/kaleidoscope_11s.jpg,1.0,0.0,0.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1458.0,j,,,218.0,3.0,1.0,mid,210.0,8.0,left,1.0,True,False,True,,razor_03s.jpg,../../stimuli/images/razor_03s.jpg,0.794872,1.0,ping-pong_table_11s.jpg,../../stimuli/images/ping-pong_table_11s.jpg,0.794872,1.0,left,,,,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,,,,,218.0,3.0,1.0,mid,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,razor_03s.jpg,../../stimuli/images/razor_03s.jpg,,1.0,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,568.0,k,,,219.0,3.0,0.0,low,,,,,False,False,,,yacht_08s.jpg,../../stimuli/images/yacht_08s.jpg,0.5,0.0,bug_04s.jpg,../../stimuli/images/bug_04s.jpg,0.55,0.0,right,,,0.0,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,,,,,220.0,3.0,1.0,high,205.0,15.0,right,0.0,False,True,True,,xylophone_11s.jpg,../../stimuli/images/xylophone_11s.jpg,0.928571,0.0,license_plate_03s.jpg,../../stimuli/images/license_plate_03s.jpg,0.97561,0.0,,,,,,,True,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,,,,,220.0,3.0,1.0,high,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,license_plate_03s.jpg,../../stimuli/images/license_plate_03s.jpg,,1.0,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,,,,,221.0,3.0,1.0,high,209.0,12.0,left,1.0,True,False,True,,raspberry_07s.jpg,../../stimuli/images/raspberry_07s.jpg,0.95,1.0,gearshift_09n.jpg,../../stimuli/images/gearshift_09n.jpg,0.9,1.0,,,,,,,True,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,622.0,j,,,221.0,3.0,1.0,high,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,raspberry_07s.jpg,../../stimuli/images/raspberry_07s.jpg,0.0,0.0,0.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1056.0,k,,,222.0,3.0,0.0,high,,,,,False,False,,,fudge_02s.jpg,../../stimuli/images/fudge_02s.jpg,0.95,0.0,dumbbell_12s.jpg,../../stimuli/images/dumbbell_12s.jpg,0.948718,0.0,right,,,0.0,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1583.0,k,,,223.0,3.0,0.0,low,,,,,False,False,,,bandage_09s.jpg,../../stimuli/images/bandage_09s.jpg,0.609756,1.0,rose_11s.jpg,../../stimuli/images/rose_11s.jpg,0.512821,1.0,right,,,1.0,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,610.0,k,,,224.0,3.0,0.0,high,,,,,False,False,,,hip_04s.jpg,../../stimuli/images/hip_04s.jpg,0.952381,0.0,coaster_13s.jpg,../../stimuli/images/coaster_13s.jpg,0.923077,0.0,right,,,0.0,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1115.0,k,,,225.0,3.0,0.0,low,,,,,False,False,,,screen1_03s.jpg,../../stimuli/images/screen1_03s.jpg,0.538462,0.0,coat_rack_10s.jpg,../../stimuli/images/coat_rack_10s.jpg,0.55,0.0,right,,,0.0,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,943.0,j,,,226.0,3.0,1.0,high,212.0,14.0,right,0.0,False,True,True,,stove2_12s.jpg,../../stimuli/images/stove2_12s.jpg,0.9,0.0,whisk_07s.jpg,../../stimuli/images/whisk_07s.jpg,0.95,0.0,left,,,,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1333.0,k,,,226.0,3.0,1.0,high,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,whisk_07s.jpg,../../stimuli/images/whisk_07s.jpg,1.0,0.0,0.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,868.0,j,,,227.0,3.0,1.0,high,214.0,13.0,left,1.0,True,False,True,,chickpea_06s.jpg,../../stimuli/images/chickpea_06s.jpg,0.952381,1.0,peeler_10s.jpg,../../stimuli/images/peeler_10s.jpg,0.928571,0.0,left,,,,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,533.0,k,,,227.0,3.0,1.0,high,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,chickpea_06s.jpg,../../stimuli/images/chickpea_06s.jpg,1.0,0.0,1.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1322.0,j,,,228.0,3.0,0.0,mid,,,,,False,False,,,cracker_09s.jpg,../../stimuli/images/cracker_09s.jpg,0.795455,1.0,pocketknife_11s.jpg,../../stimuli/images/pocketknife_11s.jpg,0.794872,1.0,left,,,1.0,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,637.0,k,,,229.0,3.0,1.0,high,222.0,7.0,right,0.0,False,True,True,,rubber_band_04s.jpg,../../stimuli/images/rubber_band_04s.jpg,0.95,1.0,dumbbell_12s.jpg,../../stimuli/images/dumbbell_12s.jpg,0.948718,0.0,right,,,,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,,,,,229.0,3.0,1.0,high,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,dumbbell_12s.jpg,../../stimuli/images/dumbbell_12s.jpg,,1.0,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1722.0,j,,,230.0,3.0,0.0,low,,,,,False,False,,,mattress_07s.jpg,../../stimuli/images/mattress_07s.jpg,0.578947,1.0,rearview_mirror_11s.jpg,../../stimuli/images/rearview_mirror_11s.jpg,0.410256,1.0,left,,,1.0,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1175.0,k,,,231.0,3.0,1.0,low,219.0,12.0,left,0.0,True,False,True,,bug_04s.jpg,../../stimuli/images/bug_04s.jpg,0.55,0.0,food_processor_12s.jpg,../../stimuli/images/food_processor_12s.jpg,0.585366,0.0,right,,,,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1628.0,k,,,231.0,3.0,1.0,low,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,bug_04s.jpg,../../stimuli/images/bug_04s.jpg,1.0,0.0,0.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1191.0,j,,,232.0,3.0,1.0,low,225.0,7.0,left,0.0,True,False,True,,coat_rack_10s.jpg,../../stimuli/images/coat_rack_10s.jpg,0.55,0.0,catapult_01b.jpg,../../stimuli/images/catapult_01b.jpg,0.525,0.0,left,,,,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1219.0,k,,,232.0,3.0,1.0,low,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,coat_rack_10s.jpg,../../stimuli/images/coat_rack_10s.jpg,1.0,0.0,0.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1353.0,k,,,233.0,3.0,0.0,mid,,,,,False,False,,,ant_03s.jpg,../../stimuli/images/ant_03s.jpg,0.795455,1.0,rocking_chair_07s.jpg,../../stimuli/images/rocking_chair_07s.jpg,0.794872,1.0,right,,,1.0,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1346.0,k,,,234.0,3.0,1.0,low,223.0,11.0,right,1.0,False,True,True,,coral_07s.jpg,../../stimuli/images/coral_07s.jpg,0.512195,0.0,rose_11s.jpg,../../stimuli/images/rose_11s.jpg,0.512821,1.0,right,,,,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,463.0,j,,,234.0,3.0,1.0,low,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,rose_11s.jpg,../../stimuli/images/rose_11s.jpg,0.0,0.0,0.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1516.0,k,,,235.0,3.0,0.0,high,,,,,False,False,,,hot-air_balloon_03s.jpg,../../stimuli/images/hot-air_balloon_03s.jpg,0.947368,1.0,throne_08s.jpg,../../stimuli/images/throne_08s.jpg,0.948718,1.0,right,,,1.0,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,964.0,j,,,236.0,3.0,0.0,low,,,,,False,False,,,poinsettia_08s.jpg,../../stimuli/images/poinsettia_08s.jpg,0.5,0.0,toe_08s.jpg,../../stimuli/images/toe_08s.jpg,0.692308,0.0,left,,,0.0,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,549.0,j,,,237.0,3.0,1.0,mid,228.0,9.0,right,1.0,False,True,True,,raft_07s.jpg,../../stimuli/images/raft_07s.jpg,0.794872,0.0,cracker_09s.jpg,../../stimuli/images/cracker_09s.jpg,0.795455,1.0,left,,,,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,992.0,k,,,237.0,3.0,1.0,mid,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,cracker_09s.jpg,../../stimuli/images/cracker_09s.jpg,1.0,0.0,1.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,624.0,k,,,238.0,3.0,1.0,high,224.0,14.0,right,0.0,False,True,True,,shelf_07s.jpg,../../stimuli/images/shelf_07s.jpg,0.975,1.0,coaster_13s.jpg,../../stimuli/images/coaster_13s.jpg,0.923077,0.0,right,,,,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,951.0,j,,,238.0,3.0,1.0,high,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,coaster_13s.jpg,../../stimuli/images/coaster_13s.jpg,0.0,0.0,1.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,839.0,k,,,239.0,3.0,0.0,mid,,,,,False,False,,,blower_08s.jpg,../../stimuli/images/blower_08s.jpg,0.794872,0.0,muffin_11n.jpg,../../stimuli/images/muffin_11n.jpg,0.794872,0.0,right,,,0.0,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,757.0,k,,,240.0,3.0,0.0,mid,,,,,False,False,,,trombone_14s.jpg,../../stimuli/images/trombone_14s.jpg,0.794872,0.0,corn_17s.jpg,../../stimuli/images/corn_17s.jpg,0.794872,0.0,right,,,0.0,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,494.0,j,,,241.0,3.0,0.0,low,,,,,False,False,,,recorder_13s.jpg,../../stimuli/images/recorder_13s.jpg,0.564103,0.0,okra_02n.jpg,../../stimuli/images/okra_02n.jpg,0.410256,0.0,left,,,0.0,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,403.0,j,,,242.0,3.0,0.0,high,,,,,False,False,,,grass_05s.jpg,../../stimuli/images/grass_05s.jpg,0.925,0.0,sled_01b.jpg,../../stimuli/images/sled_01b.jpg,0.928571,0.0,left,,,0.0,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,,,,,243.0,3.0,0.0,low,,,,,False,False,,,antelope_07n.jpg,../../stimuli/images/antelope_07n.jpg,0.560976,0.0,watering_can_05s.jpg,../../stimuli/images/watering_can_05s.jpg,0.575,0.0,,,,0.0,,,True,,,0.14,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,784.0,j,,,244.0,3.0,1.0,low,230.0,14.0,left,1.0,True,False,True,,mattress_07s.jpg,../../stimuli/images/mattress_07s.jpg,0.578947,1.0,bat2_12s.jpg,../../stimuli/images/bat2_12s.jpg,0.55,0.0,left,,,,,j,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,630.0,k,,,244.0,3.0,1.0,low,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,mattress_07s.jpg,../../stimuli/images/mattress_07s.jpg,1.0,0.0,1.0
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,1206.0,k,,,245.0,3.0,1.0,low,236.0,9.0,right,0.0,False,True,True,,milk_07s.jpg,../../stimuli/images/milk_07s.jpg,0.564103,1.0,poinsettia_08s.jpg,../../stimuli/images/poinsettia_08s.jpg,0.5,0.0,right,,,,,k,False,,,0.14,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
direct_value_memtest-8-7-26,66dcc0e54f44ccecf2730c76,True,,800.0,k,,,245.0,3.0,1.0,low,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,True,poinsettia_08s.jpg,../../stimuli/images/poinsettia_08s.jpg,1.0,0.0,0.0
