experiment_id,participant_id,is_choice_trial,is_attention_check,rt,response,correct_key,correct,trial_number,block_index,old_trial,memorability_bin,encoding_trial,delay,old_side,old_value,left_image_name,left_image_path,left_memorability,left_value,left_is_old,right_image_name,right_image_path,right_memorability,right_value,right_is_old,chosen_side,chosen_image_name,chosen_image_path,chosen_value,reward,repeat_source_was_chosen,response_key,choice_missed,old_chosen,optimal_old_choice,final_bonus
episodic_choice_v3,699ca75f99675d449c667b41,True,,622.0,j,,,184.0,2.0,1.0,mid,170.0,14.0,left,0.0,birthday_cake_15s.jpg,../../stimuli/images/birthday_cake_15s.jpg,0.794872,0.0,True,bin_06s.jpg,../../stimuli/images/bin_06s.jpg,0.794872,1.0,False,left,birthday_cake_15s.jpg,../../stimuli/images/birthday_cake_15s.jpg,0.0,0.0,True,j,False,1.0,0.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,1098.0,k,,,185.0,2.0,1.0,low,175.0,10.0,right,1.0,gurney_09s.jpg,../../stimuli/images/gurney_09s.jpg,0.585366,0.0,False,toe_08s.jpg,../../stimuli/images/toe_08s.jpg,0.692308,1.0,True,right,toe_08s.jpg,../../stimuli/images/toe_08s.jpg,1.0,1.0,True,k,False,1.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,671.0,k,,,186.0,2.0,0.0,high,,,,,cactus_12s.jpg,../../stimuli/images/cactus_12s.jpg,0.95,1.0,False,headscarf_11s.jpg,../../stimuli/images/headscarf_11s.jpg,0.97619,1.0,False,right,headscarf_11s.jpg,../../stimuli/images/headscarf_11s.jpg,1.0,1.0,,k,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,935.0,j,,,187.0,2.0,0.0,low,,,,,food_processor_12s.jpg,../../stimuli/images/food_processor_12s.jpg,0.585366,0.0,False,pencil_07s.jpg,../../stimuli/images/pencil_07s.jpg,0.564103,0.0,False,left,food_processor_12s.jpg,../../stimuli/images/food_processor_12s.jpg,0.0,0.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,1075.0,k,,,188.0,2.0,0.0,mid,,,,,chin_09s.jpg,../../stimuli/images/chin_09s.jpg,0.794872,1.0,False,accordion_13s.jpg,../../stimuli/images/accordion_13s.jpg,0.8,1.0,False,right,accordion_13s.jpg,../../stimuli/images/accordion_13s.jpg,1.0,1.0,,k,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,731.0,k,,,189.0,2.0,1.0,high,180.0,9.0,left,1.0,highlighter_01b.jpg,../../stimuli/images/highlighter_01b.jpg,0.95,1.0,True,broccoli_12s.jpg,../../stimuli/images/broccoli_12s.jpg,0.952381,1.0,False,right,broccoli_12s.jpg,../../stimuli/images/broccoli_12s.jpg,1.0,1.0,True,k,False,0.0,0.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,1301.0,j,,,190.0,2.0,0.0,low,,,,,bone_09s.jpg,../../stimuli/images/bone_09s.jpg,0.642857,0.0,False,hawk_07s.jpg,../../stimuli/images/hawk_07s.jpg,0.595238,0.0,False,left,bone_09s.jpg,../../stimuli/images/bone_09s.jpg,0.0,0.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,,,,,191.0,2.0,0.0,high,,,,,artichoke_04s.jpg,../../stimuli/images/artichoke_04s.jpg,0.95122,0.0,False,spam_02s.jpg,../../stimuli/images/spam_02s.jpg,1.0,0.0,False,,,,,0.0,,,True,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,419.0,j,,,192.0,2.0,0.0,mid,,,,,kazoo_07s.jpg,../../stimuli/images/kazoo_07s.jpg,0.794872,0.0,False,bow1_01b.jpg,../../stimuli/images/bow1_01b.jpg,0.794872,0.0,False,left,kazoo_07s.jpg,../../stimuli/images/kazoo_07s.jpg,0.0,0.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,627.0,j,,,193.0,2.0,1.0,high,186.0,7.0,left,1.0,headscarf_11s.jpg,../../stimuli/images/headscarf_11s.jpg,0.97619,1.0,True,sickle_01b.jpg,../../stimuli/images/sickle_01b.jpg,0.952381,0.0,False,left,headscarf_11s.jpg,../../stimuli/images/headscarf_11s.jpg,1.0,1.0,True,j,False,1.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,287.0,j,,,194.0,2.0,0.0,low,,,,,pot_04s.jpg,../../stimuli/images/pot_04s.jpg,0.534884,0.0,False,coffee_04s.jpg,../../stimuli/images/coffee_04s.jpg,0.6,0.0,False,left,pot_04s.jpg,../../stimuli/images/pot_04s.jpg,0.0,0.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,862.0,j,,,195.0,2.0,0.0,mid,,,,,whale_10s.jpg,../../stimuli/images/whale_10s.jpg,0.795455,0.0,False,gyroscope_12s.jpg,../../stimuli/images/gyroscope_12s.jpg,0.794872,0.0,False,left,whale_10s.jpg,../../stimuli/images/whale_10s.jpg,0.0,0.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,704.0,j,,,196.0,2.0,0.0,low,,,,,doily_06s.jpg,../../stimuli/images/doily_06s.jpg,0.55,0.0,False,tank2_12s.jpg,../../stimuli/images/tank2_12s.jpg,0.512195,0.0,False,left,doily_06s.jpg,../../stimuli/images/doily_06s.jpg,0.0,0.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,340.0,k,,,197.0,2.0,0.0,high,,,,,wrench_05s.jpg,../../stimuli/images/wrench_05s.jpg,0.95122,1.0,False,water_heater_06s.jpg,../../stimuli/images/water_heater_06s.jpg,0.95,1.0,False,right,water_heater_06s.jpg,../../stimuli/images/water_heater_06s.jpg,1.0,1.0,,k,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,303.0,j,,,198.0,2.0,0.0,mid,,,,,pie_15s.jpg,../../stimuli/images/pie_15s.jpg,0.794872,1.0,False,home_plate_02s.jpg,../../stimuli/images/home_plate_02s.jpg,0.794872,1.0,False,left,pie_15s.jpg,../../stimuli/images/pie_15s.jpg,1.0,1.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,658.0,j,,,199.0,2.0,1.0,high,191.0,8.0,right,0.0,notepad_03s.jpg,../../stimuli/images/notepad_03s.jpg,0.975,1.0,False,spam_02s.jpg,../../stimuli/images/spam_02s.jpg,1.0,0.0,True,left,notepad_03s.jpg,../../stimuli/images/notepad_03s.jpg,1.0,1.0,True,j,False,0.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,1445.0,j,,,200.0,2.0,0.0,mid,,,,,steering_wheel_08s.jpg,../../stimuli/images/steering_wheel_08s.jpg,0.8,1.0,False,chick_06s.jpg,../../stimuli/images/chick_06s.jpg,0.794872,1.0,False,left,steering_wheel_08s.jpg,../../stimuli/images/steering_wheel_08s.jpg,1.0,1.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,,True,1212.0,h,h,True,,,,,,,,,,,,,,,,,,,,,,,,,h,,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,822.0,j,,,201.0,2.0,1.0,low,187.0,14.0,left,0.0,food_processor_12s.jpg,../../stimuli/images/food_processor_12s.jpg,0.585366,0.0,True,crowbar_07n.jpg,../../stimuli/images/crowbar_07n.jpg,0.564103,1.0,False,left,food_processor_12s.jpg,../../stimuli/images/food_processor_12s.jpg,0.0,0.0,True,j,False,1.0,0.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,302.0,j,,,202.0,2.0,1.0,mid,188.0,14.0,right,1.0,juicer2_12s.jpg,../../stimuli/images/juicer2_12s.jpg,0.789474,0.0,False,accordion_13s.jpg,../../stimuli/images/accordion_13s.jpg,0.8,1.0,True,left,juicer2_12s.jpg,../../stimuli/images/juicer2_12s.jpg,0.0,0.0,True,j,False,0.0,0.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,,,,,203.0,2.0,1.0,low,194.0,9.0,right,0.0,punch1_11s.jpg,../../stimuli/images/punch1_11s.jpg,0.571429,1.0,False,pot_04s.jpg,../../stimuli/images/pot_04s.jpg,0.534884,0.0,True,,,,,1.0,True,,True,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,409.0,j,,,204.0,2.0,0.0,high,,,,,calf2_03s.jpg,../../stimuli/images/calf2_03s.jpg,0.976744,0.0,False,hula_hoop_15s.jpg,../../stimuli/images/hula_hoop_15s.jpg,0.97561,0.0,False,left,calf2_03s.jpg,../../stimuli/images/calf2_03s.jpg,0.0,0.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,538.0,j,,,205.0,2.0,1.0,low,190.0,15.0,left,0.0,bone_09s.jpg,../../stimuli/images/bone_09s.jpg,0.642857,0.0,True,hubcap_12s.jpg,../../stimuli/images/hubcap_12s.jpg,0.444444,0.0,False,left,bone_09s.jpg,../../stimuli/images/bone_09s.jpg,0.0,0.0,True,j,False,1.0,0.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,369.0,k,,,206.0,2.0,1.0,mid,192.0,14.0,left,0.0,kazoo_07s.jpg,../../stimuli/images/kazoo_07s.jpg,0.794872,0.0,True,lamp_01b.jpg,../../stimuli/images/lamp_01b.jpg,0.795455,1.0,False,right,lamp_01b.jpg,../../stimuli/images/lamp_01b.jpg,1.0,1.0,True,k,False,0.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,799.0,j,,,207.0,2.0,0.0,high,,,,,whisk_07s.jpg,../../stimuli/images/whisk_07s.jpg,0.95,1.0,False,trolley_03s.jpg,../../stimuli/images/trolley_03s.jpg,0.926829,1.0,False,left,whisk_07s.jpg,../../stimuli/images/whisk_07s.jpg,1.0,1.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,611.0,j,,,208.0,2.0,1.0,low,196.0,12.0,left,0.0,doily_06s.jpg,../../stimuli/images/doily_06s.jpg,0.55,0.0,True,sarcophagus_11s.jpg,../../stimuli/images/sarcophagus_11s.jpg,0.538462,1.0,False,left,doily_06s.jpg,../../stimuli/images/doily_06s.jpg,0.0,0.0,True,j,False,1.0,0.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,286.0,k,,,209.0,2.0,0.0,high,,,,,turkey_02s.jpg,../../stimuli/images/turkey_02s.jpg,0.926829,1.0,False,rubber_band_04s.jpg,../../stimuli/images/rubber_band_04s.jpg,0.95,1.0,False,right,rubber_band_04s.jpg,../../stimuli/images/rubber_band_04s.jpg,1.0,1.0,,k,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,636.0,j,,,210.0,2.0,1.0,mid,195.0,15.0,right,0.0,gyro_09s.jpg,../../stimuli/images/gyro_09s.jpg,0.795455,1.0,False,whale_10s.jpg,../../stimuli/images/whale_10s.jpg,0.795455,0.0,True,left,gyro_09s.jpg,../../stimuli/images/gyro_09s.jpg,1.0,1.0,True,j,False,0.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,1950.0,j,,,211.0,3.0,1.0,high,197.0,14.0,left,1.0,water_heater_06s.jpg,../../stimuli/images/water_heater_06s.jpg,0.95,1.0,True,stove2_12s.jpg,../../stimuli/images/stove2_12s.jpg,0.9,1.0,False,left,water_heater_06s.jpg,../../stimuli/images/water_heater_06s.jpg,1.0,1.0,True,j,False,1.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,582.0,j,,,212.0,3.0,0.0,low,,,,,recorder_13s.jpg,../../stimuli/images/recorder_13s.jpg,0.564103,0.0,False,pigeon_10s.jpg,../../stimuli/images/pigeon_10s.jpg,0.487805,0.0,False,left,recorder_13s.jpg,../../stimuli/images/recorder_13s.jpg,0.0,0.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,808.0,j,,,213.0,3.0,1.0,mid,198.0,15.0,right,1.0,mallet_11s.jpg,../../stimuli/images/mallet_11s.jpg,0.794872,0.0,False,pie_15s.jpg,../../stimuli/images/pie_15s.jpg,0.794872,1.0,True,left,mallet_11s.jpg,../../stimuli/images/mallet_11s.jpg,0.0,0.0,True,j,False,0.0,0.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,570.0,k,,,214.0,3.0,0.0,high,,,,,ear_09s.jpg,../../stimuli/images/ear_09s.jpg,0.977273,1.0,False,stained_glass_11s.jpg,../../stimuli/images/stained_glass_11s.jpg,0.925,1.0,False,right,stained_glass_11s.jpg,../../stimuli/images/stained_glass_11s.jpg,1.0,1.0,,k,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,361.0,j,,,215.0,3.0,1.0,mid,200.0,15.0,right,1.0,strainer_12s.jpg,../../stimuli/images/strainer_12s.jpg,0.795455,1.0,False,steering_wheel_08s.jpg,../../stimuli/images/steering_wheel_08s.jpg,0.8,1.0,True,left,strainer_12s.jpg,../../stimuli/images/strainer_12s.jpg,1.0,1.0,True,j,False,0.0,0.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,530.0,k,,,216.0,3.0,0.0,low,,,,,antelope_07n.jpg,../../stimuli/images/antelope_07n.jpg,0.560976,1.0,False,goose_10s.jpg,../../stimuli/images/goose_10s.jpg,0.525,1.0,False,right,goose_10s.jpg,../../stimuli/images/goose_10s.jpg,1.0,1.0,,k,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,553.0,k,,,217.0,3.0,1.0,high,204.0,13.0,left,0.0,calf2_03s.jpg,../../stimuli/images/calf2_03s.jpg,0.976744,0.0,True,microwave_08s.jpg,../../stimuli/images/microwave_08s.jpg,0.902439,0.0,False,right,microwave_08s.jpg,../../stimuli/images/microwave_08s.jpg,0.0,0.0,True,k,False,0.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,1596.0,j,,,218.0,3.0,0.0,low,,,,,cleat_01b.jpg,../../stimuli/images/cleat_01b.jpg,0.487179,1.0,False,earring_02s.jpg,../../stimuli/images/earring_02s.jpg,0.45,1.0,False,left,cleat_01b.jpg,../../stimuli/images/cleat_01b.jpg,1.0,1.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,605.0,j,,,219.0,3.0,0.0,mid,,,,,peanut_12s.jpg,../../stimuli/images/peanut_12s.jpg,0.794872,1.0,False,tumbleweed_05s.jpg,../../stimuli/images/tumbleweed_05s.jpg,0.794872,1.0,False,left,peanut_12s.jpg,../../stimuli/images/peanut_12s.jpg,1.0,1.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,375.0,k,,,220.0,3.0,0.0,mid,,,,,parrot_18s.jpg,../../stimuli/images/parrot_18s.jpg,0.795513,0.0,False,mango_06s.jpg,../../stimuli/images/mango_06s.jpg,0.794872,0.0,False,right,mango_06s.jpg,../../stimuli/images/mango_06s.jpg,0.0,0.0,,k,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,577.0,j,,,221.0,3.0,1.0,high,207.0,14.0,left,1.0,whisk_07s.jpg,../../stimuli/images/whisk_07s.jpg,0.95,1.0,True,rooster_12s.jpg,../../stimuli/images/rooster_12s.jpg,0.952381,0.0,False,left,whisk_07s.jpg,../../stimuli/images/whisk_07s.jpg,1.0,1.0,True,j,False,1.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,917.0,j,,,222.0,3.0,0.0,low,,,,,snowboard_03s.jpg,../../stimuli/images/snowboard_03s.jpg,0.47619,1.0,False,ink_11s.jpg,../../stimuli/images/ink_11s.jpg,0.564103,1.0,False,left,snowboard_03s.jpg,../../stimuli/images/snowboard_03s.jpg,1.0,1.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,632.0,k,,,223.0,3.0,1.0,low,212.0,11.0,left,0.0,recorder_13s.jpg,../../stimuli/images/recorder_13s.jpg,0.564103,0.0,True,magnifier_07s.jpg,../../stimuli/images/magnifier_07s.jpg,0.512195,0.0,False,right,magnifier_07s.jpg,../../stimuli/images/magnifier_07s.jpg,0.0,0.0,True,k,False,0.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,,,,,224.0,3.0,1.0,high,209.0,15.0,right,1.0,tie_07s.jpg,../../stimuli/images/tie_07s.jpg,0.95122,1.0,False,rubber_band_04s.jpg,../../stimuli/images/rubber_band_04s.jpg,0.95,1.0,True,,,,,1.0,True,,True,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,1433.0,j,,,225.0,3.0,0.0,mid,,,,,beer_11s.jpg,../../stimuli/images/beer_11s.jpg,0.8,1.0,False,roadsweeper_10s.jpg,../../stimuli/images/roadsweeper_10s.jpg,0.795455,1.0,False,left,beer_11s.jpg,../../stimuli/images/beer_11s.jpg,1.0,1.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,988.0,k,,,226.0,3.0,0.0,high,,,,,trumpet_02s.jpg,../../stimuli/images/trumpet_02s.jpg,0.92561,0.0,False,refrigerator_07s.jpg,../../stimuli/images/refrigerator_07s.jpg,0.928571,0.0,False,right,refrigerator_07s.jpg,../../stimuli/images/refrigerator_07s.jpg,0.0,0.0,,k,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,420.0,j,,,227.0,3.0,1.0,low,216.0,11.0,left,1.0,goose_10s.jpg,../../stimuli/images/goose_10s.jpg,0.525,1.0,True,eggbeater_10s.jpg,../../stimuli/images/eggbeater_10s.jpg,0.6,0.0,False,left,goose_10s.jpg,../../stimuli/images/goose_10s.jpg,1.0,1.0,True,j,False,1.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,485.0,j,,,228.0,3.0,0.0,mid,,,,,jumpsuit_13s.jpg,../../stimuli/images/jumpsuit_13s.jpg,0.795455,1.0,False,scallion_08s.jpg,../../stimuli/images/scallion_08s.jpg,0.794872,1.0,False,left,jumpsuit_13s.jpg,../../stimuli/images/jumpsuit_13s.jpg,1.0,1.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,419.0,k,,,229.0,3.0,1.0,high,214.0,15.0,right,1.0,bullet_02s.jpg,../../stimuli/images/bullet_02s.jpg,0.95,1.0,False,stained_glass_11s.jpg,../../stimuli/images/stained_glass_11s.jpg,0.925,1.0,True,right,stained_glass_11s.jpg,../../stimuli/images/stained_glass_11s.jpg,1.0,1.0,True,k,False,1.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,321.0,j,,,230.0,3.0,1.0,mid,220.0,10.0,right,0.0,flamingo_07s.jpg,../../stimuli/images/flamingo_07s.jpg,0.794872,0.0,False,mango_06s.jpg,../../stimuli/images/mango_06s.jpg,0.794872,0.0,True,left,flamingo_07s.jpg,../../stimuli/images/flamingo_07s.jpg,0.0,0.0,True,j,False,0.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,761.0,j,,,231.0,3.0,1.0,low,218.0,13.0,left,1.0,cleat_01b.jpg,../../stimuli/images/cleat_01b.jpg,0.487179,1.0,True,windshield_07s.jpg,../../stimuli/images/windshield_07s.jpg,0.435897,1.0,False,left,cleat_01b.jpg,../../stimuli/images/cleat_01b.jpg,1.0,1.0,True,j,False,1.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,1406.0,j,,,232.0,3.0,1.0,mid,219.0,13.0,left,1.0,peanut_12s.jpg,../../stimuli/images/peanut_12s.jpg,0.794872,1.0,True,envelope_01b.jpg,../../stimuli/images/envelope_01b.jpg,0.794872,1.0,False,left,peanut_12s.jpg,../../stimuli/images/peanut_12s.jpg,1.0,1.0,True,j,False,1.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,1104.0,j,,,233.0,3.0,0.0,high,,,,,scoop_07s.jpg,../../stimuli/images/scoop_07s.jpg,0.95,0.0,False,dumbbell_12s.jpg,../../stimuli/images/dumbbell_12s.jpg,0.948718,0.0,False,left,scoop_07s.jpg,../../stimuli/images/scoop_07s.jpg,0.0,0.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,,,,,234.0,3.0,1.0,low,222.0,12.0,right,1.0,seafood_06s.jpg,../../stimuli/images/seafood_06s.jpg,0.512821,0.0,False,snowboard_03s.jpg,../../stimuli/images/snowboard_03s.jpg,0.47619,1.0,True,,,,,0.0,True,,True,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,351.0,k,,,235.0,3.0,1.0,high,226.0,9.0,right,0.0,chive_03s.jpg,../../stimuli/images/chive_03s.jpg,0.926829,0.0,False,refrigerator_07s.jpg,../../stimuli/images/refrigerator_07s.jpg,0.928571,0.0,True,right,refrigerator_07s.jpg,../../stimuli/images/refrigerator_07s.jpg,0.0,0.0,True,k,False,1.0,0.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,301.0,j,,,236.0,3.0,0.0,low,,,,,ladder_14s.jpg,../../stimuli/images/ladder_14s.jpg,0.560976,0.0,False,album_09s.jpg,../../stimuli/images/album_09s.jpg,0.45,0.0,False,left,ladder_14s.jpg,../../stimuli/images/ladder_14s.jpg,0.0,0.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,313.0,k,,,237.0,3.0,0.0,mid,,,,,coffeemaker_12s.jpg,../../stimuli/images/coffeemaker_12s.jpg,0.804878,0.0,False,container_05s.jpg,../../stimuli/images/container_05s.jpg,0.794872,0.0,False,right,container_05s.jpg,../../stimuli/images/container_05s.jpg,0.0,0.0,,k,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,343.0,j,,,238.0,3.0,0.0,high,,,,,bag_10s.jpg,../../stimuli/images/bag_10s.jpg,0.95,0.0,False,giraffe_06s.jpg,../../stimuli/images/giraffe_06s.jpg,1.0,0.0,False,left,bag_10s.jpg,../../stimuli/images/bag_10s.jpg,0.0,0.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,465.0,j,,,239.0,3.0,1.0,mid,225.0,14.0,left,1.0,beer_11s.jpg,../../stimuli/images/beer_11s.jpg,0.8,1.0,True,muffin_11n.jpg,../../stimuli/images/muffin_11n.jpg,0.794872,0.0,False,left,beer_11s.jpg,../../stimuli/images/beer_11s.jpg,1.0,1.0,True,j,False,1.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,370.0,j,,,240.0,3.0,0.0,low,,,,,cooker_13s.jpg,../../stimuli/images/cooker_13s.jpg,0.525,0.0,False,tank1_02s.jpg,../../stimuli/images/tank1_02s.jpg,0.447368,0.0,False,left,cooker_13s.jpg,../../stimuli/images/cooker_13s.jpg,0.0,0.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,491.0,k,,,241.0,3.0,1.0,mid,228.0,13.0,left,1.0,jumpsuit_13s.jpg,../../stimuli/images/jumpsuit_13s.jpg,0.795455,1.0,True,tostada_13s.jpg,../../stimuli/images/tostada_13s.jpg,0.795455,1.0,False,right,tostada_13s.jpg,../../stimuli/images/tostada_13s.jpg,1.0,1.0,True,k,False,0.0,0.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,347.0,j,,,242.0,3.0,1.0,high,233.0,9.0,right,0.0,crow_15s.jpg,../../stimuli/images/crow_15s.jpg,0.926829,1.0,False,scoop_07s.jpg,../../stimuli/images/scoop_07s.jpg,0.95,0.0,True,left,crow_15s.jpg,../../stimuli/images/crow_15s.jpg,1.0,1.0,True,j,False,0.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,274.0,j,,,243.0,3.0,1.0,low,236.0,7.0,left,0.0,ladder_14s.jpg,../../stimuli/images/ladder_14s.jpg,0.560976,0.0,True,top_hat_04s.jpg,../../stimuli/images/top_hat_04s.jpg,0.6,0.0,False,left,ladder_14s.jpg,../../stimuli/images/ladder_14s.jpg,0.0,0.0,True,j,False,1.0,0.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,278.0,j,,,244.0,3.0,1.0,mid,237.0,7.0,left,0.0,container_05s.jpg,../../stimuli/images/container_05s.jpg,0.794872,0.0,True,plum_07n.jpg,../../stimuli/images/plum_07n.jpg,0.794872,0.0,False,left,container_05s.jpg,../../stimuli/images/container_05s.jpg,0.0,0.0,True,j,False,1.0,0.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,1216.0,k,,,245.0,3.0,1.0,high,238.0,7.0,left,0.0,bag_10s.jpg,../../stimuli/images/bag_10s.jpg,0.95,0.0,True,hot_tub_03s.jpg,../../stimuli/images/hot_tub_03s.jpg,0.949359,1.0,False,right,hot_tub_03s.jpg,../../stimuli/images/hot_tub_03s.jpg,1.0,1.0,True,k,False,0.0,1.0,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,884.0,j,,,246.0,3.0,0.0,low,,,,,watering_can_05s.jpg,../../stimuli/images/watering_can_05s.jpg,0.575,0.0,False,vegetable_07s.jpg,../../stimuli/images/vegetable_07s.jpg,0.634146,0.0,False,left,watering_can_05s.jpg,../../stimuli/images/watering_can_05s.jpg,0.0,0.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,420.0,k,,,247.0,3.0,0.0,mid,,,,,eggplant_05n.jpg,../../stimuli/images/eggplant_05n.jpg,0.794872,1.0,False,ladle_11s.jpg,../../stimuli/images/ladle_11s.jpg,0.794872,1.0,False,right,ladle_11s.jpg,../../stimuli/images/ladle_11s.jpg,1.0,1.0,,k,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,,,,,248.0,3.0,0.0,high,,,,,lego_05s.jpg,../../stimuli/images/lego_05s.jpg,0.952381,0.0,False,shopping_cart_15s.jpg,../../stimuli/images/shopping_cart_15s.jpg,0.948718,0.0,False,,,,,0.0,,,True,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,140.0,k,,,249.0,3.0,0.0,low,,,,,coat_rack_10s.jpg,../../stimuli/images/coat_rack_10s.jpg,0.55,0.0,False,toaster_oven_05s.jpg,../../stimuli/images/toaster_oven_05s.jpg,0.578947,0.0,False,right,toaster_oven_05s.jpg,../../stimuli/images/toaster_oven_05s.jpg,0.0,0.0,,k,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,,,,,250.0,3.0,1.0,low,240.0,10.0,right,0.0,goblet_06s.jpg,../../stimuli/images/goblet_06s.jpg,0.547619,1.0,False,cooker_13s.jpg,../../stimuli/images/cooker_13s.jpg,0.525,0.0,True,,,,,1.0,True,,True,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,635.0,j,,,251.0,3.0,0.0,high,,,,,metal_detector_11s.jpg,../../stimuli/images/metal_detector_11s.jpg,0.928571,1.0,False,footbath_01s.jpg,../../stimuli/images/footbath_01s.jpg,0.97561,1.0,False,left,metal_detector_11s.jpg,../../stimuli/images/metal_detector_11s.jpg,1.0,1.0,,j,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,475.0,k,,,252.0,3.0,0.0,mid,,,,,closet_03s.jpg,../../stimuli/images/closet_03s.jpg,0.794872,1.0,False,soda_11s.jpg,../../stimuli/images/soda_11s.jpg,0.8,1.0,False,right,soda_11s.jpg,../../stimuli/images/soda_11s.jpg,1.0,1.0,,k,False,,,0.8
episodic_choice_v3,699ca75f99675d449c667b41,True,,348.0,j,,,253.0,3.0,0.0,mid,,,,,clothes_12s.jpg,../../stimuli/images/clothes_12s.jpg,0.794872,0.0,False,stethoscope_11s.jpg,../../stimuli/images/stethoscope_11s.jpg,0.8,0.0,False,left,clothes_12s.jpg,../../stimuli/images/clothes_12s.jpg,0.0,0.0,,j,False,,,0.8
